"","V1"
"V2_1650",0
"V2_1651",0
"V2_1652",0
"V2_1653",0
"V2_1654",0
"V2_1655",0
"V2_1656",0
"V2_1657",0
"V2_1658",0
"V2_1659",0
"V2_1660",0
"V2_1661",0
"V2_1662",0
"V2_1663",0
"V2_1664",0
"V2_1665",0
"V2_1666",0
"V2_1667",0
"V2_1668",0
"V2_1669",0
"V2_1670",0
"V2_1671",0
"V2_1672",0
"V2_1673",0
"V2_1674",0
"V2_1675",0
"V2_1676",0
"V2_1677",0
"V2_1678",0
"V2_1679",0
"V2_1680",0
"V2_1681",0
"V2_1682",0
"V2_1683",0
"V2_1684",0
"V2_1685",0
"V2_1686",0
"V2_1687",0
"V2_1688",0
"V2_1689",0
"V2_1690",0
"V2_1691",0
"V2_1692",0
"V2_1693",0
"V2_1694",0
"V2_1695",0
"V2_1696",0
"V2_1697",0
"V2_1698",0
"V2_1699",0
"V2_1700",0
"V2_1701",0
"V2_1702",0
"V2_1703",0
"V2_1704",0
"V2_1705",0
"V2_1706",-0.21035705575237
"V2_1707",0
"V2_1708",0
"V2_1709",0
"V2_1710",0
"V2_1711",0
"V2_1712",0
"V2_1713",0
"V2_1714",0
"V2_1715",0
"V2_1716",0
"V2_1717",0
"V2_1718",0
"V2_1719",0
"V2_1720",0
"V2_1721",0
"V2_1722",0
"V2_1723",0
"V2_1724",0
"V2_1725",0
"V2_1726",0
"V2_1727",0
"V2_1728",0
"V2_1729",0
"V2_1730",0
"V2_1731",0
"V2_1732",0
"V2_1733",0
"V2_1734",0
"V2_1735",0
"V2_1736",0
"V2_1737",0
"V2_1738",0
"V2_1739",0
"V2_1740",0
"V2_1741",0
"V2_1742",0
"V2_1743",0
"V2_1744",0
"V2_1745",0
"V2_1746",0
"V2_1747",0
"V2_1748",0
"V2_1749",0
"V2_1750",0
"V2_1751",0
"V2_1752",0
"V2_1753",0
"V2_1754",0
"V2_1755",0
"V2_1756",0
"V2_1757",0
"V2_1758",0
"V2_1759",0
"V2_1760",0
"V2_1761",0
"V2_1762",0
"V2_1763",0
"V2_1764",0
"V2_1765",0
"V2_1766",0
"V2_1767",0
"V2_1768",0
"V2_1769",0
"V2_1770",0
"V2_1771",0
"V2_1772",0
"V2_1773",0
"V2_1774",0
"V2_1775",0
"V2_1776",0
"V2_1777",0
"V2_1778",0.0362806746077089
"V2_1779",0
"V2_1780",0
"V2_1781",0
"V2_1782",0
"V2_1783",0
"V2_1784",0
"V2_1785",0
"V2_1786",0
"V2_1787",0
"V2_1788",0
"V2_1789",0
"V2_1790",0
"V2_1791",0
"V2_1792",0
"V2_1793",0
"V2_1794",0
"V2_1795",0
"V2_1796",0
"V2_1797",0
"V2_1798",0
"V2_1799",0
"V2_1800",0
"V2_1801",0
"V2_1802",0
"V2_1803",0
"V2_1804",0
"V2_1805",0
"V2_1806",0
"V2_1807",0
"V2_1808",0
"V2_1809",0
"V2_1810",0
"V2_1811",0
"V2_1812",0
"V2_1813",0
"V2_1814",0
"V2_1815",0
"V2_1816",0
"V2_1817",0
"V2_1818",0
"V2_1819",0
"V2_1820",0
"V2_1821",0
"V2_1822",0
"V2_1823",0
"V2_1824",0
"V2_1825",0
"V2_1826",0
"V2_1827",0
"V2_1828",0
"V2_1829",-0.238596927363488
"V2_1830",0
"V2_1831",0
"V2_1832",0.0176914450019769
"V2_1833",0
"V2_1834",0
"V2_1835",0
"V2_1836",0
"V2_1837",0
"V2_1838",0
"V2_1839",0
"V2_1840",0
"V2_1841",0
"V2_1842",0
"V2_1843",0
"V2_1844",0
"V2_1845",0
"V2_1846",0
"V2_1847",0
"V2_1848",0
"V2_1849",0
"V2_1850",0
"V2_1851",0
"V2_1852",0
"V2_1853",0
"V2_1854",0
"V2_1855",0
"V2_1856",0
"V2_1857",0
"V2_1858",0
"V2_1859",0
"V2_1860",0
"V2_1861",0
"V2_1862",0
"V2_1863",0
"V2_1864",0
"V2_1865",0
"V2_1866",0
"V2_1867",0
"V2_1868",0
"V2_1869",0
"V2_1870",0
"V2_1871",0
"V2_1872",0
"V2_1873",0
"V2_1874",0
"V2_1875",0
"V2_1876",0
"V2_1877",0
"V2_1878",0
"V2_1879",0
"V2_1880",0
"V2_1881",0
"V2_1882",0
"V2_1883",0
"V2_1884",0
"V2_1885",0
"V2_1886",0
"V2_1887",0
"V2_1888",0
"V2_1889",0
"V2_1890",0
"V2_1891",0
"V2_1892",-0.241804427558811
"V2_1893",0
"V2_1894",0
"V2_1895",0
"V2_1896",0
"V2_1897",0
"V2_1898",0
"V2_1899",0
"V2_1900",0
"V2_1901",0
"V2_1902",0
"V2_1903",0
"V2_1904",0
"V2_1905",0
"V2_1906",0
"V2_1907",0
"V2_1908",0
"V2_1909",0
"V2_1910",0
"V2_1911",0
"V2_1912",0
"V2_1913",0
"V2_1914",0
"V2_1915",0
"V2_1916",0
"V2_1917",0
"V2_1918",0
"V2_1919",0
"V2_1920",0
"V2_1921",0
"V2_1922",0
"V2_1923",0
"V2_1924",0
"V2_1925",0
"V2_1926",0
"V2_1927",0
"V2_1928",0
"V2_1929",0
"V2_1930",0
"V2_1931",0
"V2_1932",0
"V2_1933",0
"V2_1934",0
"V2_1935",0
"V2_1936",0
"V2_1937",0
"V2_1938",0
"V2_1939",0
"V2_1940",0
"V2_1941",0
"V2_1942",0
"V2_1943",0
"V2_1944",0
"V2_1945",0
"V2_1946",0
"V2_1947",0
"V2_1948",0
"V2_1949",0
"V2_1950",0
"V2_1951",0
"V2_1952",0
"V2_1953",0
"V2_1954",0
"V2_1955",0
"V2_1956",0
"V2_1957",0
"V2_1958",0
"V2_1959",0
"V2_1960",0
"V2_1961",0
"V2_1962",0
"V2_1963",0
"V2_1964",0
"V2_1965",0
"V2_1966",0
"V2_1967",0
"V2_1968",0
"V2_1969",0
"V2_1970",0
"V2_1971",0
"V2_1972",0
"V2_1973",0
"V2_1974",0
"V2_1975",0
"V2_1976",0
"V2_1977",0
"V2_1978",0
"V2_1979",0
"V2_1980",0
"V2_1981",0
"V2_1982",0
"V2_1983",0
"V2_1984",0
"V2_1985",0
"V2_1986",0
"V2_1987",0
"V2_1988",0
"V2_1989",0
"V2_1990",0
"V2_1991",0
"V2_1992",0
"V2_1993",0
"V2_1994",0
"V2_1995",0
"V2_1996",0
"V2_1997",0
"V2_1998",0
"V2_1999",0
"V2_2000",0
"V2_2001",0
"V2_2002",0
"V2_2003",0
"V2_2004",0
"V2_2005",0
"V2_2006",0
"V2_2007",0
"V2_2008",0
"V2_2009",0
"V2_2010",0
"V2_2011",0
"V2_2012",0
"V2_2013",0
"V2_2014",0
"V2_2015",0
"V2_2016",0
"V2_2017",0
"V2_2018",0
"V2_2019",0
"V2_2020",0
"V2_2021",0
"V2_2022",0
"V2_2023",0
"V2_2024",0
"V2_2025",0
"V2_2026",0
"V2_2027",0
"V2_2028",0
"V2_2029",0
"V2_2030",0
"V2_2031",0
"V2_2032",0
"V2_2033",0
"V2_2034",0
"V2_2035",0
"V2_2036",0
"V2_2037",0
"V2_2038",0
"V2_2039",0
"V2_2040",0
"V2_2041",0
"V2_2042",0
"V2_2043",0
"V2_2044",0
"V2_2045",0
"V2_2046",0
"V2_2047",0
"V2_2048",0
"V2_2049",0
"V2_2050",0
"V2_2051",0
"V2_2052",0
"V2_2053",0
"V2_2054",0
"V2_2055",0
"V2_2056",0
"V2_2057",0
"V2_2058",0
"V2_2059",0
"V2_2060",0
"V2_2061",0
"V2_2062",0
"V2_2063",-0.303271200090972
"V2_2064",0
"V2_2065",0
"V2_2066",0
"V2_2067",0
"V2_2068",0
"V2_2069",0
"V2_2070",0
"V2_2071",0
"V2_2072",0
"V2_2073",0
"V2_2074",0
"V2_2075",0
"V2_2076",0
"V2_2077",0
"V2_2078",0
"V2_2079",0
"V2_2080",0
"V2_2081",0
"V2_2082",0
"V2_2083",0
"V2_2084",0
"V2_2085",0
"V2_2086",0
"V2_2087",0
"V2_2088",0
"V2_2089",0
"V2_2090",0
"V2_2091",0
"V2_2092",0
"V2_2093",0
"V2_2094",0
"V2_2095",0
"V2_2096",0
"V2_2097",0
"V2_2098",0
"V2_2099",0
"V2_2100",0
"V2_2101",0
"V2_2102",0
"V2_2103",0
"V2_2104",0
"V2_2105",0
"V2_2106",0
"V2_2107",0
"V2_2108",0
"V2_2109",0
"V2_2110",-0.0760203560399931
"V2_2111",0
"V2_2112",0
"V2_2113",0
"V2_2114",0
"V2_2115",0
"V2_2116",0
"V2_2117",0
"V2_2118",0
"V2_2119",0
"V2_2120",0
"V2_2121",0
"V2_2122",0
"V2_2123",0
"V2_2124",0
"V2_2125",0
"V2_2126",0
"V2_2127",0
"V2_2128",0.0754158540698207
"V2_2129",0
"V2_2130",0
"V2_2131",-0.0875494752366587
"V2_2132",0
"V2_2133",0
"V2_2134",0
"V2_2135",0
"V2_2136",0
"V2_2137",0
"V2_2138",0
"V2_2139",0
"V2_2140",0
"V2_2141",0
"V2_2142",0
"V2_2143",0
"V2_2144",0
"V2_2145",0
"V2_2146",0
"V2_2147",0
"V2_2148",0
"V2_2149",0
"V2_2150",0
"V2_2151",0
"V2_2152",0
"V2_2153",0
"V2_2154",0
"V2_2155",0
"V2_2156",0
"V2_2157",0
"V2_2158",0
"V2_2159",0
"V2_2160",0
"V2_2161",0
"V2_2162",0
"V2_2163",0
"V2_2164",0
"V2_2165",0
"V2_2166",0
"V2_2167",0
"V2_2168",0
"V2_2169",0
"V2_2170",0
"V2_2171",0
"V2_2172",0
"V2_2173",0
"V2_2174",0
"V2_2175",0
"V2_2176",0
"V2_2177",0
"V2_2178",0
"V2_2179",0
"V2_2180",0
"V2_2181",0
"V2_2182",0
"V2_2183",0
"V2_2184",0
"V2_2185",0
"V2_2186",0
"V2_2187",0
"V2_2188",0
"V2_2189",-0.11730097302868
"V2_2190",0
"V2_2191",0
"V2_2192",0
"V2_2193",0
"V2_2194",0
"V2_2195",0
"V2_2196",0
"V2_2197",0
"V2_2198",0
"V2_2199",0
"V2_2200",0
"V2_2201",0
"V2_2202",0
"V2_2203",0
"V2_2204",0
"V2_2205",0
"V2_2206",0
"V2_2207",0
"V2_2208",0
"V2_2209",0
"V2_2210",0
"V2_2211",0
"V2_2212",0
"V2_2213",0
"V2_2214",0
"V2_2215",0
"V2_2216",0
"V2_2217",0
"V2_2218",0
"V2_2219",0
"V2_2220",0
"V2_2221",0
"V2_2222",0
"V2_2223",0
"V2_2224",0
"V2_2225",0
"V2_2226",0
"V2_2227",0
"V2_2228",0
"V2_2229",0
"V2_2230",0
"V2_2231",0
"V2_2232",0
"V2_2233",0
"V2_2234",0
"V2_2235",0
"V2_2236",0
"V2_2237",0
"V2_2238",0
"V2_2239",0
"V2_2240",0
"V2_2241",0
"V2_2242",0
"V2_2243",0
"V2_2244",0
"V2_2245",0
"V2_2246",0
"V2_2247",0
"V2_2248",0
"V2_2249",0
"V2_2250",0
"V2_2251",0
"V2_2252",0
"V2_2253",0
"V2_2254",0
"V2_2255",0
"V2_2256",0
"V2_2257",0
"V2_2258",0
"V2_2259",0
"V2_2260",0
"V2_2261",0
"V2_2262",0
"V2_2263",0
"V2_2264",-0.133504945346982
"V2_2265",0
"V2_2266",0
"V2_2267",0
"V2_2268",0
"V2_2269",0
"V2_2270",0
"V2_2271",0
"V2_2272",0
"V2_2273",0
"V2_2274",0
"V2_2275",0
"V2_2276",0
"V2_2277",0
"V2_2278",0
"V2_2279",0
"V2_2280",0
"V2_2281",0
"V2_2282",0
"V2_2283",0
"V2_2284",0
"V2_2285",0
"V2_2286",0
"V2_2287",0
"V2_2288",0
"V2_2289",0
"V2_2290",0
"V2_2291",0
"V2_2292",0
"V2_2293",0
"V2_2294",0
"V2_2295",0
"V2_2296",0
"V2_2297",0
"V2_2298",0
"V2_2299",0
"V2_2300",0
"V2_2301",0
"V2_2302",0
"V2_2303",0
"V2_2304",0
"V2_2305",0
"V2_2306",0
"V2_2307",0
"V2_2308",0
"V2_2309",0
"V2_2310",0
"V2_2311",0
"V2_2312",0
"V2_2313",0
"V2_2314",0
"V2_2315",0
"V2_2316",0
"V2_2317",0
"V2_2318",0
"V2_2319",0
"V2_2320",0
"V2_2321",0
"V2_2322",0
"V2_2323",0
"V2_2324",0
"V2_2325",0
"V2_2326",0
"V2_2327",0
"V2_2328",0
"V2_2329",0
"V2_2330",0
"V2_2331",0
"V2_2332",0
"V2_2333",0
"V2_2334",0
"V2_2335",0
"V2_2336",0
"V2_2337",0
"V2_2338",0
"V2_2339",0
"V2_2340",0
"V2_2341",0
"V2_2342",0
"V2_2343",0
"V2_2344",0
"V2_2345",0
"V2_2346",0
"V2_2347",0
"V2_2348",0
"V2_2349",0
"V2_2350",0
"V2_2351",0
"V2_2352",0
"V2_2353",0
"V2_2354",0
"V2_2355",0
"V2_2356",0
"V2_2357",0
"V2_2358",0
"V2_2359",-0.21977457861478
"V2_2360",0
"V2_2361",0
"V2_2362",0
"V2_2363",0
"V2_2364",0
"V2_2365",0
"V2_2366",0
"V2_2367",0
"V2_2368",0.0465396519317546
"V2_2369",0
"V2_2370",0
"V2_2371",0
"V2_2372",0
"V2_2373",0
"V2_2374",0
"V2_2375",0
"V2_2376",0
"V2_2377",0
"V2_2378",0
"V2_2379",0
"V2_2380",0
"V2_2381",0
"V2_2382",0
"V2_2383",0
"V2_2384",0
"V2_2385",0
"V2_2386",0
"V2_2387",0
"V2_2388",0
"V2_2389",0
"V2_2390",0
"V2_2391",0
"V2_2392",0
"V2_2393",0
"V2_2394",0
"V2_2395",0
"V2_2396",0
"V2_2397",0
"V2_2398",0
"V2_2399",0
"V2_2400",0
"V2_2401",0
"V2_2402",0
"V2_2403",0
"V2_2404",0
"V2_2405",0
"V2_2406",0
"V2_2407",0
"V2_2408",0
"V2_2409",0
"V2_2410",0
"V2_2411",0
"V2_2412",0
"V2_2413",0
"V2_2414",0
"V2_2415",0
"V2_2416",0
"V2_2417",0
"V2_2418",0
"V2_2419",0
"V2_2420",0
"V2_2421",0
"V2_2422",0
"V2_2423",0
"V2_2424",0
"V2_2425",0
"V2_2426",0
"V2_2427",0
"V2_2428",0
"V2_2429",0
"V2_2430",0
"V2_2431",0
"V2_2432",-0.0208733568320887
"V2_2433",0
"V2_2434",0
"V2_2435",0
"V2_2436",0
"V2_2437",0
"V2_2438",0
"V2_2439",0
"V2_2440",0
"V2_2441",0
"V2_2442",0
"V2_2443",0
"V2_2444",0
"V2_2445",0
"V2_2446",0
"V2_2447",0
"V2_2448",0
"V2_2449",0
"V2_2450",0
"V2_2451",0
"V2_2452",0
"V2_2453",0
"V2_2454",0
"V2_2455",0
"V2_2456",0
"V2_2457",0
"V2_2458",0
"V2_2459",0
"V2_2460",0
"V2_2461",0
"V2_2462",0
"V2_2463",0
"V2_2464",0
"V2_2465",0
"V2_2466",0
"V2_2467",0
"V2_2468",0
"V2_2469",0
"V2_2470",0
"V2_2471",0
"V2_2472",0
"V2_2473",0
"V2_2474",0
"V2_2475",0
"V2_2476",0
"V2_2477",0
"V2_2478",0
"V2_2479",0
"V2_2480",0
"V2_2481",0
"V2_2482",0
"V2_2483",-0.132617719235662
"V2_2484",0
"V2_2485",0
"V2_2486",0
"V2_2487",0
"V2_2488",0
"V2_2489",0
"V2_2490",0
"V2_2491",0
"V2_2492",0
"V2_2493",0
"V2_2494",0
"V2_2495",0
"V2_2496",0
"V2_2497",0
"V2_2498",0
"V2_2499",0
"V2_2500",0
"V2_2501",0
"V2_2502",0
"V2_2503",0
"V2_2504",0
"V2_2505",0
"V2_2506",0
"V2_2507",0
"V2_2508",0
"V2_2509",0
"V2_2510",0
"V2_2511",0
"V2_2512",0
"V2_2513",0
"V2_2514",0
"V2_2515",0
"V2_2516",0
"V2_2517",0
"V2_2518",0
"V2_2519",0
"V2_2520",0
"V2_2521",0
"V2_2522",0
"V2_2523",0
"V2_2524",0
"V2_2525",0
"V2_2526",0.0925137019538853
"V2_2527",0
"V2_2528",0
"V2_2529",0
"V2_2530",0
"V2_2531",0
"V2_2532",0
"V2_2533",0
"V2_2534",0
"V2_2535",0
"V2_2536",0
"V2_2537",0
"V2_2538",0
"V2_2539",0
"V2_2540",0
"V2_2541",0
"V2_2542",0
"V2_2543",-0.168295110936586
"V2_2544",0
"V2_2545",0
"V2_2546",0
"V2_2547",0
"V2_2548",0
"V2_2549",0
"V2_2550",0
"V2_2551",0
"V2_2552",0
"V2_2553",0
"V2_2554",0
"V2_2555",0
"V2_2556",0
"V2_2557",0
"V2_2558",0
"V2_2559",0
"V2_2560",0
"V2_2561",0
"V2_2562",0
"V2_2563",0
"V2_2564",0
"V2_2565",0
"V2_2566",0
"V2_2567",0
"V2_2568",0
"V2_2569",0
"V2_2570",0
"V2_2571",0
"V2_2572",0
"V2_2573",0
"V2_2574",0
"V2_2575",0
"V2_2576",0
"V2_2577",0
"V2_2578",0
"V2_2579",0
"V2_2580",0
"V2_2581",0
"V2_2582",0
"V2_2583",0
"V2_2584",0
"V2_2585",0
"V2_2586",0
"V2_2587",0
"V2_2588",0
"V2_2589",-0.217153087838698
"V2_2590",0
"V2_2591",0
"V2_2592",0
"V2_2593",0
"V2_2594",0
"V2_2595",0
"V2_2596",0
"V2_2597",0
"V2_2598",0
"V2_2599",0
"V2_2600",0
"V2_2601",0
"V2_2602",0
"V2_2603",0
"V2_2604",0
"V2_2605",0
"V2_2606",0
"V2_2607",0
"V2_2608",0
"V2_2609",0
"V2_2610",0
"V2_2611",0
"V2_2612",0
"V2_2613",0
"V2_2614",0
"V2_2615",0
"V2_2616",0
"V2_2617",0
"V2_2618",0
"V2_2619",0
"V2_2620",0
"V2_2621",0
"V2_2622",0
"V2_2623",0
"V2_2624",0
"V2_2625",0
"V2_2626",0
"V2_2627",0
"V2_2628",0
"V2_2629",0
"V2_2630",0
"V2_2631",0
"V2_2632",0
"V2_2633",0
"V2_2634",0
"V2_2635",0
"V2_2636",0
"V2_2637",0
"V2_2638",0
"V2_2639",0
"V2_2640",-0.130462953358898
"V2_2641",0
"V2_2642",0
"V2_2643",0
"V2_2644",0
"V2_2645",0
"V2_2646",0
"V2_2647",0
"V2_2648",0
"V2_2649",0
"V2_2650",0
"V2_2651",0
"V2_2652",0
"V2_2653",0
"V2_2654",0
"V2_2655",0
"V2_2656",0
"V2_2657",0
"V2_2658",0
"V2_2659",0
"V2_2660",0
"V2_2661",0
"V2_2662",0
"V2_2663",0
"V2_2664",0
"V2_2665",0
"V2_2666",0
"V2_2667",0
"V2_2668",0
"V2_2669",0
"V2_2670",0
"V2_2671",0
"V2_2672",0
"V2_2673",0
"V2_2674",0
"V2_2675",0
"V2_2676",0
"V2_2677",0
"V2_2678",0
"V2_2679",0
"V2_2680",0
"V2_2681",0
"V2_2682",0
"V2_2683",0
"V2_2684",0
"V2_2685",0
"V2_2686",0
"V2_2687",0
"V2_2688",0
"V2_2689",0
"V2_2690",0
"V2_2691",0
"V2_2692",0
"V2_2693",0
"V2_2694",0
"V2_2695",0
"V2_2696",0
"V2_2697",0
"V2_2698",0
"V2_2699",0
"V2_2700",0
"V2_2701",0
"V2_2702",0
"V2_2703",0
"V2_2704",0
"V2_2705",0
"V2_2706",0
"V2_2707",0
"V2_2708",0
"V2_2709",0
"V2_2710",0
"V2_2711",0
"V2_2712",0
"V2_2713",0
"V2_2714",0
"V2_2715",0
"V2_2716",0
"V2_2717",0
"V2_2718",0
"V2_2719",0
"V2_2720",0
"V2_2721",0
"V2_2722",0
"V2_2723",0
"V2_2724",0
"V2_2725",0
"V2_2726",0
"V2_2727",0
"V2_2728",0
"V2_2729",0
"V2_2730",0
"V2_2731",0
"V2_2732",0
"V2_2733",0
"V2_2734",0
"V2_2735",0
"V2_2736",0
"V2_2737",0
"V2_2738",0
"V2_2739",0
"V2_2740",0
"V2_2741",0
"V2_2742",0
"V2_2743",0
"V2_2744",0
"V2_2745",0
"V2_2746",0
"V2_2747",0
"V2_2748",0
"V2_2749",0
"V2_2750",0
"V2_2751",0
"V2_2752",0
"V2_2753",0
"V2_2754",0
"V2_2755",0
"V2_2756",0
"V2_2757",0
"V2_2758",0
"V2_2759",0
"V2_2760",0
"V2_2761",0
"V2_2762",0
"V2_2763",0
"V2_2764",0
"V2_2765",0
"V2_2766",0
"V2_2767",0
"V2_2768",0
"V2_2769",0
"V2_2770",0
"V2_2771",0
"V2_2772",0
"V2_2773",0
"V2_2774",0
"V2_2775",0
"V2_2776",0
"V2_2777",0
"V2_2778",0
"V2_2779",0
"V2_2780",0
"V2_2781",0
"V2_2782",0
"V2_2783",0
"V2_2784",0
"V2_2785",0
"V2_2786",0
"V2_2787",0
"V2_2788",0
"V2_2789",0
"V2_2790",0
"V2_2791",0
"V2_2792",0
"V2_2793",0
"V2_2794",-0.265165449385374
"V2_2795",0
"V2_2796",0
"V2_2797",0
"V2_2798",0
"V2_2799",0
"V2_2800",0
"V2_2801",0
"V2_2802",0
"V2_2803",0
"V2_2804",0
"V2_2805",0
"V2_2806",0
"V2_2807",0
"V2_2808",0
"V2_2809",0
"V2_2810",0
"V2_2811",0
"V2_2812",0
"V2_2813",0
"V2_2814",0
"V2_2815",0
"V2_2816",0
"V2_2817",0
"V2_2818",0.0641112721181388
"V2_2819",0
"V2_2820",0
"V2_2821",0
"V2_2822",0
"V2_2823",0
"V2_2824",0
"V2_2825",0
"V2_2826",0
"V2_2827",0
"V2_2828",0
"V2_2829",0
"V2_2830",0
"V2_2831",0
"V2_2832",0
"V2_2833",0
"V2_2834",0
"V2_2835",0
"V2_2836",0
"V2_2837",0
"V2_2838",0
"V2_2839",0
"V2_2840",0
"V2_2841",0
"V2_2842",0
"V2_2843",0
"V2_2844",0
"V2_2845",0
"V2_2846",0
"V2_2847",0
"V2_2848",0
"V2_2849",0
"V2_2850",0
"V2_2851",0
"V2_2852",0
"V2_2853",0
"V2_2854",0
"V2_2855",0
"V2_2856",0
"V2_2857",0
"V2_2858",0
"V2_2859",0
"V2_2860",0
"V2_2861",0
"V2_2862",0
"V2_2863",0
"V2_2864",0
"V2_2865",0
"V2_2866",0
"V2_2867",0
"V2_2868",0
"V2_2869",0
"V2_2870",0
"V2_2871",0
"V2_2872",0
"V2_2873",0
"V2_2874",0
"V2_2875",0
"V2_2876",0
"V2_2877",0
"V2_2878",0
"V2_2879",0
"V2_2880",0
"V2_2881",0
"V2_2882",0
"V2_2883",0
"V2_2884",0
"V2_2885",0
"V2_2886",0
"V2_2887",0
"V2_2888",0
"V2_2889",0
"V2_2890",0
"V2_2891",0
"V2_2892",0
"V2_2893",0
"V2_2894",0
"V2_2895",0
"V2_2896",0
"V2_2897",0
"V2_2898",0
"V2_2899",0
"V2_2900",0
"V2_2901",0
"V2_2902",0
"V2_2903",0
"V2_2904",0
"V2_2905",0
"V2_2906",0
"V2_2907",0
"V2_2908",0
"V2_2909",0
"V2_2910",0
"V2_2911",0
"V2_2912",0
"V2_2913",0
"V2_2914",0
"V2_2915",0
"V2_2916",0
"V2_2917",0
"V2_2918",0
"V2_2919",0
"V2_2920",0
"V2_2921",0
"V2_2922",0
"V2_2923",0
"V2_2924",0
"V2_2925",0
"V2_2926",-0.240008198013454
"V2_2927",0
"V2_2928",0
"V2_2929",0
"V2_2930",0
"V2_2931",0
"V2_2932",0
"V2_2933",0
"V2_2934",0
"V2_2935",0
"V2_2936",-0.0118399123481127
"V2_2937",0
"V2_2938",0
"V2_2939",0
"V2_2940",0
"V2_2941",0
"V2_2942",0
"V2_2943",0
"V2_2944",0
"V2_2945",0
"V2_2946",0
"V2_2947",0
"V2_2948",0
"V2_2949",0
"V2_2950",0
"V2_2951",0
"V2_2952",0
"V2_2953",0
"V2_2954",0
"V2_2955",0
"V2_2956",0
"V2_2957",0
"V2_2958",0
"V2_2959",0
"V2_2960",0
"V2_2961",0
"V2_2962",0
"V2_2963",0
"V2_2964",0
"V2_2965",0
"V2_2966",0
"V2_2967",0
"V2_2968",0
"V2_2969",0
"V2_2970",0
"V2_2971",0
"V2_2972",0
"V2_2973",0
"V2_2974",0
"V2_2975",0
"V2_2976",0
"V2_2977",0
"V2_2978",0
"V2_2979",0
"V2_2980",0
"V2_2981",0
"V2_2982",0
"V2_2983",0
"V2_2984",0
"V2_2985",0
"V2_2986",-0.0866935594399674
"V2_2987",0
"V2_2988",0
"V2_2989",0
"V2_2990",0
"V2_2991",0
"V2_2992",0
"V2_2993",0
"V2_2994",0
"V2_2995",0
"V2_2996",0
"V2_2997",0
"V2_2998",0
"V2_2999",0
"V2_3000",0
"V2_3001",0
"V2_3002",0
"V2_3003",0
"V2_3004",0
"V2_3005",0
"V2_3006",0
"V2_3007",0
"V2_3008",0
"V2_3009",0
"V2_3010",0
"V2_3011",0
"V2_3012",0
"V2_3013",0
"V2_3014",0
"V2_3015",-0.00429004167931627
"V2_3016",0
"V2_3017",0
"V2_3018",-0.0754241770467042
"V2_3019",0
"V2_3020",0
"V2_3021",0
"V2_3022",0
"V2_3023",0
"V2_3024",0
"V2_3025",0
"V2_3026",0
"V2_3027",0
"V2_3028",0
"V2_3029",0
"V2_3030",0
"V2_3031",0
"V2_3032",0
"V2_3033",0
"V2_3034",0
"V2_3035",0
"V2_3036",0
"V2_3037",0
"V2_3038",0
"V2_3039",0
"V2_3040",0
"V2_3041",0
"V2_3042",0
"V2_3043",0
"V2_3044",0
"V2_3045",0
"V2_3046",0
"V2_3047",0
"V2_3048",0
"V2_3049",0
"V2_3050",0
"V2_3051",0
"V2_3052",0
"V2_3053",0
"V2_3054",0
"V2_3055",0
"V2_3056",0
"V2_3057",0
"V2_3058",0
"V2_3059",0
"V2_3060",0
"V2_3061",0
"V2_3062",0
"V2_3063",0
"V2_3064",0
"V2_3065",0
"V2_3066",0
"V2_3067",0
"V2_3068",0
"V2_3069",0
"V2_3070",0
"V2_3071",0
"V2_3072",0
"V2_3073",0
"V2_3074",0
"V2_3075",0
"V2_3076",0
"V2_3077",0
"V2_3078",0
"V2_3079",0
"V2_3080",0
"V2_3081",0
"V2_3082",0
"V2_3083",0
"V2_3084",0
"V2_3085",0
"V2_3086",0
"V2_3087",0
"V2_3088",0
"V2_3089",0
"V2_3090",0
"V2_3091",0
"V2_3092",0
"V2_3093",0
"V2_3094",0
"V2_3095",0
"V2_3096",0
"V2_3097",0
"V2_3098",0
"V2_3099",0
"V2_3100",0
"V2_3101",0
"V2_3102",0
"V2_3103",0
"V2_3104",0
"V2_3105",0
"V2_3106",0
"V2_3107",0
"V2_3108",-0.0355147720260729
"V2_3109",0
"V2_3110",0
"V2_3111",0
"V2_3112",0
"V2_3113",0
"V2_3114",0
"V2_3115",0
"V2_3116",0
"V2_3117",0
"V2_3118",0
"V2_3119",0
"V2_3120",0
"V2_3121",0
"V2_3122",0
"V2_3123",0
"V2_3124",0
"V2_3125",0
"V2_3126",-0.0381078585722214
"V2_3127",0
"V2_3128",0
"V2_3129",0
"V2_3130",0
"V2_3131",0
"V2_3132",0
"V2_3133",0
"V2_3134",0
"V2_3135",0
"V2_3136",0
"V2_3137",0
"V2_3138",0
"V2_3139",0
"V2_3140",0
"V2_3141",0
"V2_3142",0
"V2_3143",0
"V2_3144",0
"V2_3145",0
"V2_3146",0
"V2_3147",0
"V2_3148",0
"V2_3149",0
"V2_3150",0
"V2_3151",0
"V2_3152",0
"V2_3153",0
"V2_3154",0
"V2_3155",0
"V2_3156",0
"V2_3157",0
"V2_3158",0
"V2_3159",0
"V2_3160",0
"V2_3161",0
"V2_3162",0
"V2_3163",0
"V2_3164",0
"V2_3165",0
"V2_3166",0
"V2_3167",0
"V2_3168",0
"V2_3169",0
"V2_3170",0
"V2_3171",0
"V2_3172",0
"V2_3173",0
"V2_3174",0
"V2_3175",0
"V2_3176",0
"V2_3177",0
"V2_3178",0
"V2_3179",0
"V2_3180",0
"V2_3181",0
