"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0.424083572308436,0.428830280533175,-0.433470350445252,-0.438795632653393,0.426204578076083,0.0250429326772205,-0.0279983737521773,-0.0376871572639751,-0.0538399507103406,-0.0417230015521583,0.024846649237879,-0.0344124084855476,-0.0492291236256171,0.051540593154731,0.0986409989121931,0.0659784821898096,0.0436562833797683,0.0142444945190246,-0.0394656948118703,0.0791654732859714,0.0565238572006154,-0.037840220760233,-0.0511634828255167,0.0530735064535069,0.112872046104366,0.00511346751986009,0.0952849042040257,-0.04791343079595,0.0363430285515682,0.016636883723642
0.440486155815109,-0.422699367186857,0.438899503104231,0.44589046070469,-0.417798435426659,0.0250115713107836,-0.0789695827410944,-0.0472248890465488,0.0915680790112447,0.0641586407367377,0.0917362396208257,0.0128621941912399,0.044684030304615,0.0195640781282599,-0.011724582093816,-0.00791723623867177,-0.0191680982901365,0.000383864970478591,0.0730851006954362,-0.0157646543155059,-0.111388607193809,0.0236129671179895,-0.030574430407576,-0.0653442925270286,-0.0359911238618687,-0.0330611298493045,0.0171798585461426,0.00421418052653746,0.0393494652329937,0.0126555730750412
0.427521927734868,0.418301631882096,0.441759144572782,-0.442142695394522,0.447028357349724,-0.0187269470995742,0.0113230369504213,-0.00195789342808937,0.00408207417061393,0.0357134991914138,0.00172840756440258,-0.00433529698172935,0.07116061572553,0.0218553746876459,-0.0571771082506843,-0.0348294903448475,0.0300649275876029,-0.0447600950308446,0.123416798213441,-0.00692646905759676,0.00391961051881663,-0.0116168230042343,0.0771040520223649,0.0278564565676804,0.0703992633828109,-0.0189595252625932,0.0597738675148071,-0.0620825475134291,-0.043011756334523,-0.0173658449106161
0.43117980036017,-0.437735718947741,-0.418160012249619,-0.429067122826707,0.430485870719836,0.0137682320325149,-0.0391520552617799,-0.0260948483370806,0.091045450645739,0.00639156311565847,-0.0231494961787601,-0.0180800653226968,0.0263605630809694,-0.00854078133604952,-0.0307026027459141,0.0332928276635241,-0.144498525104241,0.00309593938646995,0.0876168112348303,0.0557420125933309,0.0525568336238856,-0.0656683170461044,-0.0355225176805603,0.0207381603477792,-0.050151045162528,-0.0530362083521639,0.0408967130876128,0.0633944985737213,0.102088885113632,-0.0435945877485094
0.425219583391849,0.432216307795478,-0.409110554220574,-0.412866189777516,0.431842416382421,-0.00170366211288915,-0.0860003929915026,0.0921020177404806,-0.00393244913837973,-0.00108966749322446,-0.0807748127540271,-0.0524422206719392,-0.0216293906542797,-0.0038252657586205,-0.00532947924703492,0.0629812393109369,0.120885073274931,0.0519412027152488,-0.0135278322422556,0.0582829048080064,0.0511066905634422,-0.130780740414973,0.110077151409015,0.028234722318157,0.0895414923748178,-0.0289302555049117,0.0666317775551436,0.0617599716496136,-0.0238994393344166,0.0849018499521018
0.420242735490942,0.437483145943936,-0.431077674789441,-0.440401691605369,-0.434819291581335,0.0568337747158924,-0.0230592013285639,-0.0357487541524476,-0.0317066168059052,0.0778847952688188,-0.0804500666106348,-0.00875457598168562,-0.0654663530309059,-0.00855379277500018,0.0173811859335913,0.057533691964061,0.0206147348087151,-0.0102473540251524,0.00220038960580764,0.104883615936872,-0.0269220594893709,0.00169948287618628,0.00391206646164254,0.0495668045531866,0.0134332301521332,-0.0378010180575503,0.0824728241265144,-0.0485749256764572,0.056195772472281,0.0886567181888942
0.431636096566787,0.425595666567362,0.437956428327147,-0.417236140647008,-0.430695325864309,0.0139457549191888,-0.0982379288821131,-0.0399548734337862,-0.119637410720135,0.00792570288107807,0.0259120453502412,0.0593471028244857,0.00314109357916112,0.0650192093728135,0.0284353302462338,-0.019846678562535,-0.0394403870867257,-0.0200615640425434,0.00268239304822811,-0.100631072173851,0.0581749691363557,0.0102341292954871,-0.0779019158121967,-0.0048204696851158,-0.0685358409806132,0.0159572125449914,0.0199570255232672,-0.10774265221139,-0.0799887483868112,0.0262278806075685
0.437632339124449,-0.427403753799493,-0.446816072735728,0.435727216310083,-0.431275907160734,0.00243347627132848,0.0337567833328584,-0.0100761084509127,0.000985992679976177,0.126725267555239,-0.0865063643163414,0.0252593405641235,-0.0400923446911688,-0.0713867311205904,-0.0220001415553593,0.0201090734464964,0.0425260827559976,-0.0452751249933311,0.03684000943141,0.0399033003232428,-0.0220563472925285,0.0671270348314671,0.0506250757465881,0.0274040641187984,0.000166341954391281,0.00411092161976102,0.00693364008254182,-0.0414564466855456,-0.0166748203716289,-0.0102921992632841
0.432370461803375,-0.425094094293357,-0.436032057327672,-0.4294129006303,0.41987346604569,-0.0358591413576868,-0.0399677610390184,0.00320858563956965,-0.0230318771866019,0.0387153161010922,-0.0175006039020232,0.0794799426816717,-0.017513875900868,0.0636687874676752,0.00981091267849947,-0.130723003093349,-0.0156179475202129,-0.0627845716517312,0.0442095459140971,0.0108420489292318,0.0583658343633562,-0.0258358853970732,-0.117303587262295,0.102760934335559,-0.0236978771209234,-0.0876690626457722,-0.000544892432721966,0.0231815989115837,-0.0698768763555912,0.0112435742263664
0.438262465465924,0.438686093722084,-0.427240936349927,0.417296020229476,-0.44336686408837,0.018710138852682,0.0458568532491822,-0.050214121888566,0.0373963404865028,-0.0135869223046185,0.0440416106518132,-0.0185224001850105,0.0396830438000567,-0.0189180985510974,-0.071937818839701,0.00927457493925608,0.0410452144034727,0.0644938800289918,-0.0111855846014616,0.0463055166970006,0.0604896709331873,0.0404398922302393,0.00379984109632226,-0.0797657117948618,0.0325823605829894,-0.00483024785313196,-0.0285233296638143,-0.14151797298165,0.0617948058264871,0.0259288397865916
