"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-1.68272022275972,0.690779602293954,0.251843236718084,0.156749717812014,1.64535378598004,0.262182656068159,-1.00387459244937,-0.096449820343132,-0.436056220569757,1.10190758459761,-1.10717694485396,-0.166315009068725,-1.53688892133688,0.380660101804502,0.219132007471172,1.65119406866704,1.03165928027941,-0.28750562307666,-2.24172818553792,-0.223309776493013
0.14483514056822,-0.770667936472913,0.0681514410319675,0.625085561892124,-1.19337985637336,-1.15598735221508,0.192878415438356,-0.289939336355107,0.999690009071927,-0.528973749991648,-1.40214578918613,-0.114480237767727,0.631250203639732,0.969224970322682,0.693205086746132,2.15554592636447,1.91392532248306,-0.829639075824478,-0.0909852030382941,1.2818936390237
-0.405122983433789,-1.68834825081312,-0.202158764643806,-1.14674949592814,0.757052715384718,0.0567485315574012,-0.567361298665548,0.573781037289147,2.19212855284,-0.343470025031622,-0.278448585196365,-1.02356506552871,-0.247363773701393,-1.16809049739699,0.223988865418419,0.409170735150322,0.0873313565504834,-0.637861026771344,-0.894198066085978,-1.44677629476577
-0.466345532167654,-0.434363971545187,1.66924639181306,-1.80219175871664,0.0992894817609097,0.2315137635222,-0.147547026141686,1.1393581748925,-1.13517379760211,-1.15385255580058,-0.242379817658167,0.736998226418899,-1.77174032958508,1.67260982268126,0.843542284318565,-1.07437933069008,0.660980940208923,0.813575609331587,0.352159683449496,-0.741175430820688
1.47192201372257,-0.0624206872132477,0.417544429355979,-0.68177054119105,1.17359445905283,0.515406227271663,-0.526298349048802,-1.05879408644806,-0.206994193565041,0.0355888240291166,-0.639199542363326,0.0339280022208032,0.344004125475942,-0.137751982157444,0.647302873721927,-0.304039163183851,-0.098713799594325,0.78854729066598,0.343400374937488,0.840634564104828
-1.7625952219915,0.257564123339061,-0.149122913755417,0.243352142149544,-1.26388528805097,0.505216987655273,-0.43812305856949,-1.00522060839308,-0.184027230933386,-1.44415903871114,-0.593321264293498,-0.616258774328151,-0.231774891618341,1.49703083583272,-1.0650722884958,-1.54492408062503,-0.56728383404714,-2.4167131351662,-0.358970235800532,0.12764295595008
-0.221298600644919,1.84490012826365,-1.10287248413941,0.464306308475315,1.75017706960741,-0.465890697023198,-0.970757492373138,-0.511381119368427,0.209415367102782,-1.65665358548436,1.16781672687435,1.61659689098644,0.202014207736261,-0.184885056065185,-0.128626768455933,-0.465513004003462,-0.975931971223313,-0.393263724216352,-0.0515836062452216,0.197866134181655
-1.46288597528636,0.965449327999376,-0.121092300624059,-1.26006924128878,-0.0902772718390519,1.67944044300966,0.17294689935273,0.173504007478142,2.53064882222105,-0.751527247895764,1.52468251940346,-0.331528282925862,0.120053665913297,1.05854310956283,2.29672745343938,-1.00535712141033,-0.294602894534037,1.29548802472536,0.0834877580781033,0.162675210662362
-3.75639573732189,0.233422468790558,-0.688425655897023,0.76800032889883,0.0469592235570104,-0.735188227678556,-0.420418657951006,-2.02095963974977,-0.760753563725601,0.58903647518172,-1.62736097166305,-0.82578460174112,-0.515916591786523,1.41656602564156,-0.76976180382932,-0.80960906202826,-0.367478387842169,0.00778939527540076,-1.20284733132611,0.341040039264476
3.36767775080903,-0.101531385598627,-0.513465896180354,0.522211611184557,1.47853610725702,-0.107884849494092,0.703399991898175,2.08936147773177,0.16523027748581,-0.161734382923452,0.915806717978399,-0.864315138717657,-1.33302166174409,0.0572268980566297,-0.22561925323449,1.92872137943592,-1.09840901862196,-1.48817813250312,0.280549679161842,0.0447455294975655
3.2056144883475,-1.60509835235627,0.573364244356772,-0.439333662300662,2.18388216267228,-1.58753563475343,1.31037960103664,-0.347153032117963,-1.16673816777919,1.71417533355785,-2.21165722637769,-0.571162259495845,1.56873987594943,0.383761328280163,-1.03185952204328,-0.111344423319195,1.68885370267913,-0.931845564789041,-0.463146614979937,0.945306877012804
2.51778150846263,-1.08385850943967,0.301692380703115,-0.2950029996905,0.869275447048922,-0.864713136049555,-0.346549484225455,0.0934179137962617,-1.36218058203881,0.0916271602436793,-1.66485708881702,-1.11728904019875,-0.0857996127479131,-0.419192183455832,-0.817428067746728,-0.308706632580638,-0.738733932111129,2.32303173269717,0.497563751703975,-1.00473434569378
0.870830785808834,0.116977410644622,0.0180647165337738,-1.94060198399497,-0.786375500681132,-0.142746496930839,0.976973515950153,0.0373073517388172,-0.0326438942620787,0.31407767004425,-1.14127540872538,0.438621190830332,-0.546254612270347,0.370625677925723,-0.957353515334992,0.653041425470987,-1.77070695777488,1.2721964600391,1.17057554995273,-1.25292628277719
-0.126368005421291,-0.200967491021996,0.196844417621002,-0.0808174877157845,0.344665230319933,-2.35929261100363,0.430140277592797,-0.39192534929376,0.643891566686905,0.335829463196098,-1.66656520082759,2.7011003119188,1.85173441504171,1.04362265016953,0.670932834852163,-0.484850005371467,1.91224536604282,0.830957084172216,0.867700118159554,1.10793606267689
2.55433527723267,-0.835100935315454,-1.81939975014997,0.0896539797337511,0.709929892955207,-0.571705712144111,-0.52184925566534,-0.728082167880252,-0.457162846286124,0.886017751411302,-2.05264661239197,0.996223729884473,0.189883928089131,-1.30514660062516,0.81475921962646,2.44559273975223,-0.747172992484548,0.714573925138476,0.107989862711849,0.235807234591874
-1.58671374811003,-0.765771637989319,2.88769859468983,0.953155321002785,-0.102639530281822,0.325254321028976,0.264369408295376,-0.557108288347788,-1.00971065734694,2.56502176992053,-0.669060008586197,-1.2994770625086,0.404654642209901,-1.07666539017161,-0.735491641362437,-0.158796903426188,1.05379992696455,0.721650863332041,-0.66458996721278,0.474067293912779
-4.88325623953877,0.910804963019097,0.125293061110979,-0.023969775595997,1.18049125577476,-0.934863971373529,1.79279909367333,0.853916006386319,-1.28583984621921,-0.410732579051309,0.575918419033601,0.261664537149097,-0.473463656192262,-0.298206201888346,1.22201915401661,0.522937995783695,-1.44948587529474,0.0315641295889453,1.5806618189637,-0.182037574521182
