"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.0839762743803181,-0.356382020465025,-1.36418363539193,-0.88304318602142,0.335277098393002,-1.29523566474226,-0.565214369790775,-1.08558867221391,2.24021359636022,2.32063978729106,1.00075809473707,-0.514347270849503,0.20600876260474,0.120666895804993,-0.7499287797992,-0.156476257558252,1.21107627720243,0.861712597076253,0.868165292677914,2.39945803663926
0.455760613160568,-0.752286045787045,-0.177137104522318,1.1763360345225,0.749154900547627,1.93309868042175,0.276897047452255,-0.422937093007686,0.697473905669581,0.121268829991224,-1.35362017381234,-1.00103894745164,-0.235287297447622,-0.71057359945663,1.216488912307,0.562530770418661,-0.565361357264646,0.878696436745304,-2.16225798344718,-0.428818406639438
-1.15642294662964,0.1200142097131,-0.0186211986183392,-0.509908844119953,0.320307561670836,0.7950437347651,-0.618815015532766,0.163131304344803,-0.477756863612999,-0.837830855137971,-0.533785309750405,0.42657378302988,-0.519236171032957,-1.14240858704005,0.38888248464448,0.829375593461628,1.77448931456085,1.04644863706894,-0.999785353000843,-0.328478158000155
0.800540859016961,-1.25201023898177,0.116773575107532,-0.539469309328227,-0.738757147286606,-0.357142685991229,-0.207104784814586,1.84262653365638,0.920057690377512,-1.45095113985217,-0.38631952455284,0.265063325047365,-0.25975962816116,-0.513554479771148,-0.195666575020748,1.33017333087777,1.12114036599846,-0.373630806857889,0.948100851228183,1.86614084314624
0.643049122890464,0.0973320905785156,-0.282206009314208,-0.628689989404489,1.40421271069805,0.602130580971096,-0.646896420287161,-0.0288707975681198,0.422909430173979,0.46988101590038,0.518328302496654,1.20809726796221,2.13943941507972,-0.405464019760147,-2.72096255378742,-0.404204155063227,1.28734597964556,-1.15486827940962,-1.03287895173945,0.332101523664398
-0.18851692811152,-0.544487600762879,1.74278496643585,0.436292320880478,-0.107949177237581,-1.06504326859663,1.8808393221718,0.056247151797093,-0.123135281897819,0.209932268582639,-0.899126441274676,-1.48814701977443,-0.399829783349646,-0.974178287481777,0.933559281093274,-1.37449794453651,-0.116271287811263,-0.217732566256064,-2.14040387663905,-1.54886897341771
-0.194990119667113,0.951637276473467,1.27991205898862,1.02647029408452,0.37460731760924,0.335719536664243,-2.36115679080267,-2.60363717572464,0.628416946768987,-0.515662107658641,0.990221972539196,0.470954320698253,0.290837057333017,-0.372534392678111,0.065570195573346,-1.60693360889883,0.0538994435485782,-0.436355343819644,1.43276497139896,-1.22603119497984
-0.87289350235371,0.646963943949663,-1.09470905292547,-0.391342780626567,-0.407038688924446,0.524925277939782,0.590302249166341,0.711000028005205,0.268104035103054,-0.574658231464078,-1.49811227364954,-0.204572597775708,-0.874720554402486,0.700516519225371,2.55971911742368,0.415475344342685,-0.92828704067849,1.57060528924094,-0.539745692772414,-1.18627725924684
-1.25789722841165,-0.46376930590836,-0.0659798483073594,0.367377438418624,0.548056072412692,-0.380375532245616,0.0326064368198248,-0.997779611424271,-2.97846206395161,0.785034389778948,0.0452347670831966,-0.0981243300532255,0.436683962469998,-1.63236094307359,2.1732535865342,-1.3369837681341,0.539891900741919,0.908038474198936,0.411113006039695,0.502143427060378
1.35316519724665,0.288641941088203,-2.21869961615018,-1.3628481440321,2.13634533844868,0.0481015059668287,1.28950580817805,0.0922135972621228,-0.475711229167384,1.33731464870626,-1.65102336657099,-1.18298377306114,-1.36493546823979,-0.312399349480627,-0.862951744190818,-1.04791514609999,-2.86811711055499,0.126219644198364,-0.943323244247053,0.966923661803501
