Name,Score
hsa-mir-95,0.14914618127286483
hsa-mir-1270-1,0.14914618127286483
hsa-mir-3614,0.14914618127286483
hsa-mir-28,0.14281676294164403
hsa-mir-744,0.14281676294164403
hsa-mir-618,0.14281676294164403
hsa-mir-125b-2,0.14111455157033123
hsa-mir-935,0.14111455157033123
hsa-mir-34c,0.14111455157033123
hsa-mir-1258,0.13257530256582542
hsa-mir-345,0.13257530256582542
hsa-mir-320c-2,0.12065476283751805
hsa-mir-103-2,0.12065476283751805
hsa-mir-874,0.11620297368702574
hsa-mir-29b-2,0.11620297368702574
hsa-mir-629,0.11620297368702574
hsa-mir-3676,0.11514315775513916
hsa-mir-1296,0.11514315775513916
hsa-mir-449a,0.11159705139721626
hsa-mir-183,0.11159705139721626
hsa-mir-3136,0.10500225740559731
hsa-mir-7-2,0.10474941158872889
hsa-mir-26b,0.10474941158872889
hsa-mir-605,0.10474941158872889
hsa-mir-500b,0.09735704486473906
hsa-mir-199a-1,0.09735704486473906
hsa-mir-210,0.09510207462694323
hsa-mir-526b,0.09510207462694323
hsa-mir-2277,0.0921206144229546
hsa-mir-579,0.0921206144229546
hsa-let-7a-1,0.09177548148931938
hsa-mir-509-2,0.09051245719762431
hsa-mir-200c,0.09051245719762431
hsa-mir-135b,0.0863325495878244
hsa-mir-374c,0.0863325495878244
hsa-mir-514-3,0.08539899592535241
hsa-mir-20b,0.08539899592535241
hsa-mir-3652,0.08496438705779363
hsa-mir-129-2,0.08496438705779363
hsa-mir-34a,0.08332024669207036
hsa-mir-125a,0.08332024669207036
hsa-mir-450a-1,0.08294025509117946
hsa-mir-184,0.08294025509117946
hsa-mir-136,0.0803158954277871
hsa-mir-375,0.0803158954277871
hsa-mir-1910,0.07342793522537724
hsa-mir-486,0.07342793522537724
hsa-mir-98,0.07309019168664416
hsa-mir-3619,0.07309019168664416
hsa-mir-1271,0.07309019168664416
hsa-mir-9-1,0.07221519094682055
hsa-mir-17,0.07221519094682055
hsa-mir-423,0.07221519094682055
hsa-mir-23c,0.0719367232063241
hsa-mir-584,0.0719367232063241
hsa-mir-193b,0.07099208545149893
hsa-mir-489,0.07099208545149893
hsa-mir-193a,0.06959918451244798
hsa-mir-487b,0.06959918451244798
hsa-mir-374b,0.06911839192675089
hsa-mir-135a-1,0.06911839192675089
hsa-mir-129-1,0.0662469694511961
hsa-mir-3651,0.0662469694511961
hsa-mir-409,0.06597476663246449
hsa-mir-155,0.06597476663246449
hsa-mir-877,0.06597476663246449
hsa-mir-514-1,0.06473310733037774
hsa-mir-205,0.06473310733037774
hsa-mir-18a,0.06353706950986064
hsa-mir-454,0.06353706950986064
hsa-let-7e,0.06313314269504762
hsa-mir-337,0.06282608120906033
hsa-mir-1237,0.06282608120906033
hsa-mir-3605,0.06184224753344996
hsa-mir-126,0.06184224753344996
hsa-mir-937,0.06184224753344996
hsa-mir-766,0.061822408614527945
hsa-mir-29a,0.061822408614527945
hsa-mir-627,0.061822408614527945
hsa-mir-511-1,0.061628436998347115
hsa-mir-203,0.061628436998347115
hsa-mir-1229,0.0604869361249881
hsa-mir-335,0.0604869361249881
hsa-mir-339,0.05997875458644726
hsa-mir-1247,0.05997875458644726
hsa-mir-3174,0.05881765575269565
hsa-mir-181b-2,0.05793181187904827
hsa-mir-92b,0.05793181187904827
hsa-mir-431,0.05793181187904827
hsa-mir-3647,0.0575690889727656
hsa-mir-128-2,0.0575690889727656
hsa-mir-3928,0.05664910930745079
hsa-mir-153-1,0.05664910930745079
hsa-mir-22,0.05615377889047886
hsa-mir-556,0.05615377889047886
hsa-mir-548v,0.05605321886420209
hsa-mir-218-1,0.05605321886420209
hsa-mir-222,0.05583049286351081
hsa-mir-574,0.05583049286351081
hsa-mir-3191,0.05556929381762257
hsa-let-7f-2,0.05556929381762257
hsa-mir-656,0.05554246710134746
hsa-mir-30d,0.05554246710134746
hsa-mir-140,0.05425245545435766
hsa-mir-376a-2,0.05425245545435766
hsa-mir-182,0.05376869104679776
hsa-mir-433,0.05376869104679776
hsa-mir-653,0.05277811053236371
hsa-mir-30b,0.05277811053236371
hsa-mir-660,0.05159902012841562
hsa-mir-31,0.05159902012841562
hsa-mir-3173,0.05111999457193426
hsa-mir-33b,0.05088337329604658
hsa-mir-1249,0.05088337329604658
hsa-mir-99a,0.04845017406599184
hsa-mir-362,0.04845017406599184
hsa-mir-1274b,0.04845017406599184
hsa-mir-651,0.04765974976999367
hsa-mir-3074,0.04765974976999367
hsa-mir-128-1,0.047578466426070276
hsa-mir-363,0.047578466426070276
hsa-mir-1224,0.047432043959694435
hsa-mir-329-1,0.047432043959694435
hsa-mir-219-2,0.047238232982533206
hsa-mir-551b,0.047238232982533206
hsa-mir-30c-2,0.046387729693200354
hsa-mir-655,0.046387729693200354
hsa-mir-133a-1,0.04587978911318893
hsa-mir-370,0.04587978911318893
hsa-mir-3129,0.04498181699356088
hsa-mir-107,0.04463266808443539
hsa-mir-323b,0.04463266808443539
hsa-mir-200b,0.044419580424920786
hsa-mir-509-1,0.044419580424920786
hsa-mir-3913-1,0.044021597253833394
hsa-mir-149,0.044021597253833394
hsa-mir-130b,0.043484018774703655
hsa-mir-369,0.043484018774703655
hsa-mir-33a,0.043395265716368335
hsa-mir-1248,0.043395265716368335
hsa-mir-3127,0.04302804491753654
hsa-mir-19b-2,0.04244460399830773
hsa-mir-505,0.04244460399830773
hsa-mir-585,0.04197802796584625
hsa-mir-24-1,0.04197802796584625
hsa-mir-665,0.04197802796584625
hsa-mir-146b,0.041884455736922586
hsa-mir-381,0.041884455736922586
hsa-mir-580,0.041659400470446924
hsa-mir-2355,0.041659400470446924
hsa-mir-2110,0.040968652686117664
hsa-mir-532,0.040968652686117664
hsa-mir-1468,0.04014200429119711
hsa-mir-379,0.04014200429119711
hsa-mir-548b,0.039907471322564385
hsa-mir-215,0.039907471322564385
hsa-mir-331,0.03945318417510318
hsa-mir-1228,0.03945318417510318
hsa-mir-301a,0.03922893210372559
hsa-mir-639,0.03922893210372559
hsa-let-7c,0.0383555377540981
hsa-mir-101-1,0.037246084365151574
hsa-mir-320a,0.037246084365151574
hsa-mir-545,0.03684753895749555
hsa-mir-214,0.03684753895749555
hsa-mir-485,0.03679436744200416
hsa-mir-191,0.03679436744200416
hsa-mir-200a,0.036578147321607135
hsa-mir-508,0.036578147321607135
hsa-mir-127,0.03475642051970341
hsa-mir-3613,0.03475642051970341
hsa-mir-944,0.03475642051970341
hsa-mir-484,0.03388583735291912
hsa-mir-190b,0.03388583735291912
hsa-mir-542,0.03306537356025361
hsa-mir-2116,0.03306537356025361
hsa-mir-23a,0.03278088185652172
hsa-mir-581,0.03278088185652172
hsa-mir-101-2,0.03275622376701136
hsa-mir-320b-2,0.03275622376701136
hsa-mir-365-1,0.032733573665246145
hsa-mir-1287,0.032733573665246145
hsa-mir-3690,0.032030135398367576
hsa-mir-132,0.032030135398367576
hsa-mir-592,0.031209992883741284
hsa-mir-26a-1,0.031209992883741284
hsa-mir-676,0.031209992883741284
hsa-mir-139,0.03106806830991456
hsa-mir-376a-1,0.03106806830991456
hsa-mir-548e,0.030972648732265354
hsa-mir-216a,0.030972648732265354
hsa-mir-374a,0.030901164368538257
hsa-mir-134,0.030901164368538257
hsa-mir-3607,0.02972006597684502
hsa-mir-1262,0.02972006597684502
hsa-mir-939,0.02972006597684502
hsa-mir-27b,0.02964432467909822
hsa-mir-708,0.02964432467909822
hsa-mir-616,0.02964432467909822
hsa-mir-3157,0.02957420574703782
hsa-mir-30c-1,0.028929400722317433
hsa-mir-654,0.028929400722317433
hsa-mir-92a-1,0.02849318546456252
hsa-mir-425,0.02849318546456252
hsa-mir-181a-2,0.02849318546456252
hsa-mir-133b,0.028482743928287778
hsa-mir-372,0.028482743928287778
hsa-mir-758,0.02760685967385631
hsa-mir-624,0.02760685967385631
